kEf,kEr,kdEf,kdEr,kcatE,kdp,kG2f,kG2r,kG2SOSf,kG2SOSr,kSOSf,kSOSr,kRgne,Kmgne,kRhydro,kR1f,kR1r,knfpR1r,kBf,kBr,knfpBr,kdR1f,kdR1r,kpR1,kdpR1,knfpBR1,knfpSOS,kdpSOS,kdpMEK,kdpERK,kpMEK,kpERK
97032.5,75.72096,2.4918487,148.9904,17.347302,115.94912000000002,4.486738000000001,24926.382,0.4438482999999999,47.29081,0.00012519912,2.724806,5.92595,580383.37,2.1626884,0.00012684912999999997,232.01216000000002,0.09099844,2408.4014,0.09609976999999999,9.959572000000001,9.2963325,41.643589999999996,2201.377,260.41394,2.2672928999999998e-12,4.3239951999999995e-5,0.026228187999999996,2.8183183,0.20192120000000002,8.51604e-5,8.062927999999999e-6
11892.5,213.22008000000002,0.3595867,109.41415999999998,32.182452,219.53876000000002,5.487232,2508.822,1.3412833,431.5603,0.00051757176,5.447701999999999,39.17015000000001,406218.61,0.2551465,0.00029659255,401.90803999999997,0.22478308000000002,4147.395799999999,0.029133199999999998,35.60888800000001,7.6940175,94.29773,16461.436,52.32782,1.2941427e-12,5.364049599999999e-5,0.052682572,2.9498497,0.05636150000000001,0.0006801702,1.050902e-5
86513.75,7.506,7.425127600000001,110.61799999999998,4.358304,173.89778000000004,5.1193084,22783.527,1.82077,114.93157000000001,6.399336e-5,1.004087,14.521624999999998,334839.61,1.4275737999999998,0.00031953084999999996,211.33700000000002,0.27576808,2191.0271000000002,0.15501664999999998,4.271428,2.8098525000000003,6.36791,6644.893,29.516239999999996,5.66166e-13,1.6462432e-5,0.017584102,4.8368193999999995,0.8550736999999999,0.0003071085,4.009076e-6
103220.0,110.36304,9.751231599999999,42.60104,18.79785,109.79528000000002,2.2856511999999998,21332.979,1.0694887,421.06432,7.65624e-5,11.72549,44.748799999999996,230626.27,1.9373247999999998,6.589878999999999e-5,700.34948,0.35244952,2636.9231000000004,0.08342578999999999,3.9027520000000004,7.70367,10.517990000000001,20746.255,166.66391000000002,1.0976610000000002e-13,6.3032032e-5,0.009462142,3.8553928,3.1467059,0.0015616661999999998,4.9737319999999995e-6
116832.5,113.57064,7.0859041000000005,40.193360000000006,46.687931999999996,76.46198000000001,4.435099600000001,5904.423,0.53872,563.92627,2.573976e-5,4.766978,26.646649999999998,125699.14,0.29539000000000004,6.163881999999998e-5,100.76983999999999,0.30554332,3456.257,0.17214365,52.56798400000001,3.3021300000000005,29.582419999999995,4468.477,50.658680000000004,3.1197423e-12,7.148512000000001e-6,0.02002069,0.18769030000000003,1.2096422,3.79374e-5,3.0559039999999995e-6
108046.25,35.091359999999995,4.1201215,5.58296,59.34725999999999,41.077400000000004,6.2488984,14278.041,2.2617952,511.44637,0.00029351496000000005,3.1029859999999996,19.417175,512573.32,0.644167,0.00013504137999999997,214.93268,0.33939736000000004,3863.1371000000004,0.12350296999999998,27.814024000000003,2.7905475,8.31326,17458.96,54.83153,1.4186154e-12,3.6176896e-5,0.031565476,3.7491559000000003,1.0566179,0.0013948115999999997,4.962247999999999e-6
40726.25,6.2229600000000005,3.3156772,79.31815999999999,57.03957,81.59018,1.1108775999999998,24102.207,2.0541031,383.74528000000004,0.00038313768,8.70005,57.329225,492587.2,2.1787858,0.00013897366,189.76292,0.13749676000000002,3250.0301000000004,0.06801148999999998,25.549300000000002,9.7017375,48.51716,9138.703,118.81523,5.850255e-13,8.002288e-6,0.023327487999999997,4.0021009,1.9561022000000001,0.0015207395999999999,1.402208e-6
65352.5,176.65344,8.8595584,22.436719999999998,11.611044,63.64148,2.8149448,21201.111,1.9105135,504.44905,0.00055145352,11.196038,24.825049999999997,265601.98,2.092933,0.00032379082,729.11492,0.12322096,5630.0,0.07160815999999999,26.023312,0.6090825,116.60441,2360.074,211.73069,1.3959840000000002e-12,7.7934304e-5,0.035046316,2.0948956,1.269359,0.0009084147,1.011752e-6
120668.75,108.22464,2.0557042,96.77383999999999,33.567066,503.12822000000006,1.6789,10552.77,0.2258998,234.46911999999998,4.595952e-5,5.750246,23.971175,184943.71,1.1351377,3.7717449999999996e-5,128.63636,0.17461384000000002,1354.9720999999997,0.14182885999999997,5.588128,3.26352,77.30834,9886.846,236.4896,2.8443936000000002e-12,3.454696e-5,0.007315623999999999,1.6750069,2.65031,0.0013286993999999997,3.997592e-6
15357.5,76.79016,4.6434949,4.98104,44.446175999999994,159.53882000000002,3.3313288000000005,9695.628,0.1105153,492.20374,2.5193280000000004e-5,3.8026189999999995,25.1666,561111.04,1.6797663999999999,9.932316999999997e-5,525.06008,0.289636,139.90550000000002,0.12812726,7.273504000000001,9.672780000000001,52.40786,3470.953,257.91023,2.9764101e-12,5.4727119999999995e-5,0.018454312,4.4978731000000005,3.4005023,0.0009698046,4.686632e-6
99136.25,57.544560000000004,9.266626599999999,65.62447999999999,20.11653,49.282520000000005,2.3308348000000003,6102.225,1.4976933999999997,25.132630000000002,9.186384e-5,2.970623,39.7394,37902.97,1.958788,0.00024973287999999997,481.91191999999995,0.04572376,1522.1830999999997,0.09387325999999997,17.859772,1.02414,59.80019000000001,21675.766,87.93614,1.7882616e-12,2.8415296e-5,0.0008180560000000001,4.6799935,2.2994738,0.00010719779999999999,8.809388e-6
69188.75,188.20080000000002,7.018059399999999,34.77608,5.94072,236.97464000000002,4.8417520000000005,24893.415,0.45666879999999993,225.72247,0.00044707584000000007,1.2309949999999998,6.779825,616072.87,2.066104,0.00031363242999999996,210.43808,0.0612232,128.75809999999998,0.013547629999999998,17.227756000000003,2.0376525,25.302649999999996,3062.875,265.69955,2.9122878000000002e-12,6.7688992e-5,0.040035520000000005,2.6007856,0.6460648999999999,0.0006282248999999999,2.8147399999999998e-6
105323.75,184.35168,0.18512889999999999,68.33312,47.742875999999995,263.12846,0.3750304000000001,19256.058,0.21820749999999997,139.42219,0.00015962736,1.590266,55.10915,96433.75,0.10758699999999999,0.00013340292999999996,223.02296,0.06774928,5384.7572,0.019884619999999995,1.3746880000000001,8.958495,15.31652,22242.541,195.03929000000002,1.5242286e-12,4.6111743999999995e-5,0.012246813999999998,1.5586522,1.1349962,0.0005133156,5.191928e-6
53720.0,77.21784,8.5106428,56.896640000000005,45.56705399999999,119.02604,3.9574444000000004,31717.584,1.9874365,576.17158,0.00055036056,5.580064999999999,49.985899999999994,620355.61,0.20148850000000001,0.00021172083999999996,338.08471999999995,0.31859548000000004,5479.5100999999995,0.16238126,8.590204,6.0917025,45.79367,12403.327,98.78555,1.3054584e-12,1.5375808e-5,0.041601898000000005,0.1371013,2.7473498000000003,6.15489e-5,4.273208e-6
114481.25,183.924,7.686814300000001,4.83056,8.446212,50.30816,2.8601284000000002,3893.436,1.9284621999999998,14.05354,0.00042849552,10.496405,9.910699999999999,677458.81,2.0768356,0.00026152972000000003,621.2445200000001,0.18521872000000003,3857.5634,0.052425919999999994,24.285268000000002,7.221045,51.37034,8413.231,151.91984,1.5921228e-12,6.636952e-5,0.010042282,2.0696011000000003,1.4746355000000002,0.0007321155,4.904828e-6
79707.5,69.30575999999999,1.2706441,67.58072,58.160447999999995,149.28242000000003,6.3457204,23607.702,1.5976932999999998,77.02942,0.00016345272,9.910226,16.912474999999997,632490.04,2.3853690999999997,0.00022286229999999996,873.8410399999999,0.36060712,669.4069999999999,0.15176251999999998,9.011548000000001,9.28668,19.466599999999996,20338.177,65.95913,3.5987736e-12,6.2178256e-5,0.007547679999999999,1.315825,2.5159472,0.0014562014999999998,1.14956e-6
33177.5,167.24448,4.061968899999999,139.05872000000002,62.116488,411.33344000000005,1.2399736,16684.631999999998,0.7028224,113.18224000000001,0.00020061335999999998,18.230185999999996,20.3849,569676.52,2.3182966,0.00030380173,820.8047600000001,0.09466936000000001,1628.0833999999998,0.049685599999999996,28.446040000000004,7.7519325,81.45842,22786.645,267.0905,1.2073890000000002e-12,1.8325216e-5,0.013291065999999999,2.1606613,3.4788806,0.0012421238999999998,8.418932e-6
20555.0,83.41919999999999,0.1366684,55.09088,45.89672399999999,192.87212000000002,3.712162,31025.277,0.1694896,561.01072,0.00013722168,11.460764,15.887824999999998,53606.35,1.6475716,3.9028209999999994e-5,335.38795999999996,0.32022700000000004,4771.6502,0.09267436999999999,40.717684000000006,8.553090000000001,61.09709,9977.53,280.16543,2.1164169000000002e-12,5.9772159999999994e-5,0.0029065600000000003,3.9768064000000005,1.7806841,0.0005164638,4.93928e-6
65971.25,180.07488,0.3789709,91.50703999999999,62.31429,59.02610000000001,5.2419496,12332.988,0.25923309999999994,435.05896,0.00013503575999999998,4.558978999999999,30.460625,711720.73,2.2914676,0.00026808352,648.21212,0.22315156000000003,5596.5578,0.06921037999999999,33.71284,3.3503925,65.37686000000001,22582.606,213.39982999999998,3.0782514e-12,5.2088175999999995e-5,0.027040383999999997,2.3427817,3.1168475,0.0004157214,7.729891999999998e-6
29588.75,193.97448,4.313963500000001,143.27216,7.918740000000001,54.92354000000001,1.0915132,2541.789,1.6694881,251.96242,0.00020607816,16.414921999999997,22.320349999999998,80730.37,0.8507503000000001,0.00031756471,316.51064,0.38915872,5139.5144,0.14662441999999998,23.442580000000003,7.307917499999999,74.84423,7574.404,217.57268,1.0451972999999999e-12,7.2811648e-5,0.031681504,3.2887960000000005,0.4445207,0.0008611917,8.189252e-6
82058.75,61.60752000000001,2.5306170999999997,146.28176,1.7209439999999998,99.53888,2.3631088,27893.412,0.6643608999999999,518.44369,0.00014651184,18.570548,35.6408,598941.91,1.3819645,0.00020025168999999996,656.3024,0.02614552,4102.8062,0.14319901999999998,10.854928000000001,8.28282,54.74228,2813.494,218.68544,2.0296632e-12,5.6046592e-5,0.024139683999999998,3.9059818,1.2432329,0.0005810018999999999,9.774044e-6
115842.5,85.12992,6.2136151,71.64367999999999,38.90772,459.53852,5.5905088,24563.745,1.4746165,470.04555999999997,0.00016563864,15.961106000000001,30.176,181374.76,1.2746485,0.00029954175999999996,163.69424,0.28107052000000005,1968.0791,0.017658109999999998,45.405136,0.9372675,90.92578999999999,3697.663,64.56818,4.0397430000000005e-13,3.687543999999999e-5,0.022225222,1.0021732,0.5527574,0.0004078509,1.1588515999999998e-5
94928.75,144.79128,4.498113399999999,61.56152,29.940696,169.79522000000003,3.2151424000000004,23343.966,1.5643599999999998,384.9115,9.077088000000001e-5,10.118224999999999,2.96585,541838.71,2.2700044,0.00030642325,133.13096,0.01513276,1839.884,0.03684035,50.250592,5.5222050000000005,115.82627000000001,5148.607,141.62681,1.3695807000000001e-12,3.5323119999999995e-5,0.011376604,0.3141628000000001,3.4938098,0.0006880406999999999,1.8845359999999998e-6
3972.5,81.2808,9.1503214,6.9372799999999994,25.127513999999998,222.10286000000002,5.616328,728.604,0.2207716,49.04014,3.175104e-5,6.563332999999999,23.629625,298436.32,1.7951311,0.00021368697999999995,253.58624,0.09670876,2709.3812,0.014917789999999998,11.539612000000002,1.8542549999999998,66.80345,12063.262,29.79443,2.3502747e-12,7.0793632e-5,0.025125922,0.2939272,0.5900804,0.0014373122999999997,7.24652e-7
100745.0,17.55648,0.7085023,15.966079999999998,27.567072,508.25642000000005,2.6535748,2739.591,1.5694881999999999,22.80019,0.00013886112,7.584419,28.3544,100002.7,2.227078,0.00030937245999999993,25.260559999999998,0.03348736,1109.7293,0.14097251,22.494556000000003,3.012555,38.660720000000005,10725.673,55.94429,3.1272861000000003e-12,7.723575999999999e-5,0.005865273999999999,1.2399415,2.6204516,0.0006376695,7.833248e-6
51987.5,159.76008000000002,3.5676718000000003,76.91047999999999,35.94068999999999,101.07734000000002,1.0076008,28058.247,1.5361548999999999,116.09779,0.00041701944,11.15822,24.369649999999996,308429.38,1.3658671,8.457711999999998e-5,643.71752,0.30431968000000004,3606.7469,0.08924896999999998,29.341396000000003,1.5067649999999997,11.42582,16189.384,266.81231,3.5195637e-12,3.6564975999999994e-5,0.00116614,3.0914989,1.6724474,0.00032914589999999996,7.92512e-6
106313.75,190.98072,5.661165400000001,50.726960000000005,4.160502,345.69248000000005,5.6937856,6431.895,1.4284627,455.46781,0.00016235976,10.269497,35.868500000000004,146399.05,1.7280585999999998,0.00012258915999999997,603.26612,0.38018536,1990.3738999999998,0.04608892999999999,35.08220800000001,4.76931,75.75206,8639.941,37.027370000000005,3.5007042000000002e-12,6.132448e-5,0.017468074,1.5333577,3.6505663999999998,0.0010374908999999997,1.080656e-6
9417.5,28.03464,0.48558399999999996,92.40992,25.589052,156.97472000000002,0.452488,32376.924,0.9130786,554.0134,0.00028313184,18.702911,46.855025,152109.37,1.3148919999999997,0.00013438599999999996,853.16588,0.25007164000000004,1616.936,0.08873515999999998,10.012240000000002,2.37549,77.8271,17753.683,215.06897,7.20471e-14,9.399376e-6,0.014335317999999998,2.2618393,2.5458056,0.0013208289,4.204304e-6
67827.5,158.69088,7.144056699999999,77.06096,45.369251999999996,98.00042000000002,2.6342104,30365.937,2.2156414,189.56964999999997,0.00026892336000000004,1.646993,51.23825,416211.67,1.9802511999999999,5.508501999999999e-5,684.16892,0.11995792000000001,2140.8638,0.11151406999999998,40.559680000000014,4.354252499999999,69.00818,9184.045,164.99477,1.6977360000000001e-12,5.7676528e-5,0.006503427999999999,0.3849874,3.5535266,0.0013066619999999999,6.558523999999999e-6
85276.25,209.37096,4.7307238,53.28512,26.643995999999998,187.74392000000003,0.1684768,10618.704,2.0028211,371.49997,0.00052303656,11.801126000000002,27.899,289157.05,0.9285544000000001,0.00018321180999999995,279.65491999999995,0.12729976,78.5948,0.044376229999999996,35.87222800000001,2.0955675,1.95845,21267.688,219.52001,1.8897600000000003e-13,3.9747232e-5,0.023559543999999998,3.5164465,1.7732195,0.0015522215999999999,2.9640319999999995e-6
80945.0,90.9036,1.2803362000000003,40.49432,4.95171,350.82068000000004,2.873038,10091.232,1.9900006,430.97719,4.5413039999999996e-5,15.50729,49.815125,510431.95,0.14514760000000002,0.00026349585999999996,347.07392,0.37773808000000003,3595.5995000000003,0.14611061,17.701768000000005,3.91989,80.03183,1271.866,161.3783,2.5350978e-12,1.5841503999999998e-5,0.030347181999999997,1.6041823,0.8438767999999999,0.0008171169,6.018775999999999e-6
3477.5,155.26944,7.1828251000000005,48.01832,4.62204,354.41042000000004,2.5051144,4256.073,1.4592319,501.5335,2.0274960000000002e-5,14.769839000000001,26.3051,453328.75,2.17342,0.0002458006,508.87951999999996,0.23620372,741.8651,0.16820443999999998,30.236752000000003,2.9449875000000003,13.63055,15962.674,64.01180000000001,1.6072104000000002e-12,4.0833856e-5,0.049955914,2.5501966,0.5117020999999999,4.58079e-5,1.0049659999999999e-5
106685.0,110.57688,4.5756502,102.79303999999999,33.632999999999996,335.94890000000004,5.416229200000001,15530.787,1.0130785,414.65011,0.00044434344,4.91825,2.795075,199933.3,1.1780640999999998,0.00013700751999999998,52.228159999999995,0.40465816000000004,2609.0546000000004,0.08787880999999997,46.721835999999996,2.4913200000000004,2.3475200000000003,18116.419,267.64688,3.6100893e-12,1.482544e-6,0.001572238,0.18263140000000003,0.8811997999999999,0.0008470248,6.409232e-6
78346.25,127.2564,4.4011924,94.06519999999999,31.589046,279.02588000000003,6.0617092,9992.331,0.0951307,487.53886,8.694552e-5,16.320376999999997,31.656049999999997,29337.49,0.21222010000000002,0.00013209216999999997,284.14951999999994,0.31614820000000005,1014.9764,0.033757489999999994,23.337244000000002,6.062745,37.75289,18841.891,65.40275,2.6444829e-12,2.1429856000000003e-5,0.025590033999999998,2.0139532000000004,3.1765643000000003,0.0006911889,5.490512e-6
99507.5,30.600720000000003,7.5995854000000005,149.59232,18.665982,429.79496,2.4599308000000004,24036.273,2.4541027,222.80692,7.273704000000001e-5,11.876762,54.9953,149254.21,1.9561051,0.00014192286999999997,79.19575999999999,0.33001612,3556.5836000000004,0.05019941,12.908980000000001,8.572395,60.189260000000004,5012.581,62.342659999999995,2.1915120000000002e-13,7.211310399999998e-5,0.05598937,1.9178341,2.0718035,0.0011681411999999998,1.0371212e-5
82677.5,65.67048,7.4057433999999995,93.01183999999999,57.30330599999999,130.30808000000002,3.9316252,31585.716,0.2669254,290.44768,8.257368e-5,4.615706,11.561525,187798.87,1.6100109999999999,0.00010751541999999998,9.97892,0.33164764,1605.7885999999999,0.16906079,17.069752,5.15541,122.57015,13015.444,116.86789999999999,2.6180796e-12,5.3950959999999996e-5,0.051290235999999996,2.4439596999999997,2.7212237000000004,0.0011051771999999998,1.1243996e-5
39488.75,98.38799999999999,7.9872694,28.606399999999997,39.23739,347.74376,5.9519776,15300.018,2.5592308,49.62325,0.00049298016,8.851322000000001,33.648424999999996,101430.28,1.1083087,0.00019271481999999997,177.17803999999998,0.04327648,2631.3494,0.12915488,28.551376000000005,7.9449825,93.51959,14443.717,61.78628,1.9014186e-12,2.0265616000000002e-5,0.018164242,0.8453473000000001,2.8406573,0.0007604493,1.0130048e-5
80078.75,213.8616,3.7615138000000004,92.25943999999998,47.67694199999999,11.333839999999999,0.34921120000000005,2640.69,0.1515409,278.20237,0.00011973432000000001,12.992393000000002,23.515774999999998,66454.57,2.2619557,0.00021434235999999996,905.3032400000001,0.37080412,1126.4504,0.09318817999999998,4.903444,4.5666075,65.11748,17345.605,96.83822,1.6524732000000002e-12,7.1492176e-5,0.014509359999999999,2.6614924,0.7990891999999999,0.0010154534999999999,5.123024e-6
66342.5,82.13616,5.331634,114.37999999999998,38.314313999999996,186.20546000000002,4.2801844000000004,28618.686,0.8387197,410.56834000000003,0.00028094592,14.410568,24.881974999999997,330556.87,2.4926851,6.753723999999999e-5,271.56464,0.19215268000000002,5407.052000000001,0.06355846999999999,36.662248000000005,6.9218175,36.71537000000001,10612.318,81.53777000000001,2.2522053000000003e-12,7.521774399999999e-5,0.0208909,1.1084101000000002,3.3519824000000003,0.000346461,3.1477759999999995e-6
41963.75,8.36136,3.1315273,67.43023999999998,59.94066599999999,460.56416,5.551780000000001,18827.487,0.8233351,154.58305000000001,4.6506000000000005e-5,3.0084409999999995,28.980574999999995,152823.16,1.5348898,0.00016584423999999997,301.229,0.13953616000000002,4855.255700000001,0.1661492,41.3497,7.89672,107.6558,18093.748,64.28999,1.0112501999999999e-12,5.1544863999999997e-5,0.025183935999999997,4.0375132,2.2808123,0.0010280462999999998,6.937495999999999e-6
20060.0,170.23824,3.199372,2.57336,66.402198,478.51286000000005,0.3685756,7651.674,1.948975,320.18629,0.00043833216,15.658562,3.64895,252039.97,0.1397818,0.00028282956999999996,170.8856,0.19174480000000002,5273.283200000001,0.15672935,3.3234040000000005,3.6013575,67.32221,455.71000000000004,151.36346,6.302883e-13,3.190096e-6,0.029651013999999996,5.0391754,3.5908496,0.0006817443,1.1404772e-5
54091.25,10.49976,1.3772572,51.78032,32.446188,168.76958000000002,0.2782084,31321.98,0.6284635000000001,275.86992999999995,0.00019077672,17.965459999999997,15.318574999999997,468318.34,1.583182,0.00014093979999999997,576.29852,0.03511888,3138.5561000000002,0.04660274,32.448808,5.010622499999999,116.7341,22537.264,79.86863000000001,2.9349192e-12,1.3124943999999999e-5,0.04554685,3.7339792000000003,1.0230272,0.0014231453999999997,8.832356e-6
17213.75,117.84744,1.1737231000000001,135.89864,34.622009999999996,240.05156000000002,1.7950864,12629.691,2.1976927,510.86325999999997,0.00049789848,3.3298939999999995,17.08325,249898.6,2.5382944,0.00030707862999999994,764.1727999999999,0.15258832000000003,440.8853,0.048315439999999994,24.443272000000004,8.8330125,123.99673999999999,17526.973,218.96363,1.0338816e-12,6.326487999999999e-5,0.055583271999999996,2.4237241,2.4972857,0.0009005442,9.716623999999998e-6
28722.5,119.13047999999999,3.2769088,40.042880000000004,30.731904,123.64142000000001,4.3189132,15267.051,0.1643614,240.30022000000002,0.00015798792,6.128425999999999,7.7475499999999995,646052.05,0.4912417,0.00011243076999999997,503.486,0.01309336,585.8014999999999,0.11202787999999998,16.806412,9.1225875,130.61093,6123.46,241.49702,2.1051012e-12,6.0393088e-5,0.003950812,1.0072321,2.5010179999999997,0.0007305413999999999,5.7536e-7
38746.25,115.28135999999999,5.2153288,141.76736,15.17148,264.1541,4.1898172,27464.841,0.8541043,359.83777,0.0004918872,17.908732999999998,36.210049999999995,117847.45,1.7656192,0.00018648870999999996,365.05232,0.36305440000000005,3634.6154,0.12487312999999998,23.495248000000004,8.495175,94.55711000000001,2926.849,15.60674,1.3469493e-12,7.924672e-6,0.050826124,1.1944114,1.8068102000000001,0.0013617554999999998,8.637127999999999e-6
3353.75,188.41464000000002,2.8019959,52.6832,45.83079,373.89758,3.9768088,4486.842,2.1335902,58.953010000000006,0.00020990352,15.601835,16.741699999999998,10778.95,0.1853911,0.00013602445,328.19659999999993,0.05143408,463.1801,0.026564149999999995,6.957496000000001,1.4198924999999998,4.0334900000000005,22355.896,176.95694,1.2337922999999998e-12,2.491552e-6,0.039049282000000005,1.8217150000000002,0.9745072999999999,0.0012043454999999998,1.1427739999999998e-5
54338.75,69.94727999999999,9.644618499999998,7.388719999999999,24.40224,219.02594000000005,4.551286,365.967,0.5566687,119.59645,0.00049079424,15.69638,16.855549999999997,182088.55,1.7763508,0.00022318998999999997,497.19356,0.06652564000000001,385.1483,0.07177942999999998,3.586744000000001,4.5086925,35.28878,20972.965,110.19134,3.4177224e-12,4.3472799999999995e-5,0.013523121999999999,2.9093785000000003,1.7769518,0.0006675774,2.2060879999999996e-6
11150.0,50.487840000000006,8.2489561,7.840159999999999,34.951679999999996,170.82086,0.19429600000000002,30036.267,0.2874381999999999,238.55089000000004,0.00037931232000000005,18.343639999999997,28.069774999999996,189940.24,0.3409993,0.00011603535999999998,698.55164,0.07753840000000001,5100.498500000001,0.12470185999999997,19.545148,1.7480774999999997,93.13052,3380.269,116.58971,2.2669500000000003e-13,4.0438720000000004e-6,0.047229256,3.4051507,1.8254717,0.0002882193,3.5956519999999997e-6
34538.75,89.62056,8.811097899999998,136.65104,58.62198599999999,336.46172,2.2469224,10354.968,0.9720529,193.06831,0.00019241616,2.4978979999999997,12.643099999999999,177092.02,0.20417140000000003,0.00026841121,703.04624,0.19011328000000002,3461.8307,0.005840479999999999,10.433584000000002,5.734559999999999,44.237390000000005,1861.312,133.28111,3.2366712e-12,6.3109648e-5,0.020658844,3.895864,3.471416,0.0002724783,6.110647999999999e-6
30578.75,153.13104,3.9650479,115.88479999999998,21.896748,94.92350000000002,3.2474164,3201.129,1.0028221,563.34316,0.00028477128,1.968446,21.352625,447618.43,1.36855,0.00017239803999999996,601.46828,0.35938348000000003,2347.0906999999997,0.05619385999999999,37.03092400000001,9.44112,10.3883,21313.03,60.39533,1.1923014e-12,3.6099279999999994e-5,0.028200663999999997,3.9869242000000003,3.3295885999999997,0.0015537957,4.411016e-6
18451.25,216.0,8.0260378,105.80264,1.98468,345.17966,4.4802832,464.868,2.3823079,545.8498599999999,0.00019405559999999999,8.492051,21.921875,156392.11,1.1887956999999998,2.5920609999999998e-5,504.38491999999997,0.33776584000000004,4403.786,0.14114378,13.699000000000002,5.58012,95.9837,14693.098,249.84272,1.3167741e-12,6.900846399999999e-5,0.032841784,3.744097,0.10861370000000001,0.0013428663,6.78716e-7
5828.75,35.3052,9.160013499999998,17.169919999999998,31.918716,29.79536,4.7642944,22091.22,1.7028214,166.82836000000003,0.00039024192,3.2353489999999994,3.2504750000000002,598228.12,1.2317221,0.00015208125999999997,445.05619999999993,0.36672532,2391.6803,0.14919347,3.8500840000000003,4.962359999999999,24.913579999999996,954.472,45.094879999999996,3.8024562e-12,2.2050784000000002e-5,0.002442448,1.5940645,2.8257281,0.0008910996,6.948979999999999e-6
89607.5,179.6472,9.1212451,133.49096,6.204456,482.10260000000005,5.409774400000001,7256.07,1.1079501999999999,44.375260000000004,0.00036619680000000006,6.260789,29.777524999999997,399794.5,2.1009816999999997,0.00023203761999999995,267.96896,0.22437520000000002,2581.1861000000004,0.06167449999999999,3.4287400000000003,4.817572500000001,5.84915,2904.178,129.10826,3.8888670000000004e-13,2.6319664e-5,0.012304827999999999,4.153867900000001,0.8513413999999999,0.0013507367999999998,1.9993759999999996e-6
111263.75,155.0556,8.2974166,105.35119999999999,3.830832,44.154320000000006,0.6977704000000001,8376.948,2.5284616,536.5201,0.00043396032,12.538577,54.141425,346260.25,1.9963486,0.00021696387999999996,513.3741200000001,0.248848,4950.0086,0.052597189999999995,17.912440000000004,1.1496224999999998,32.82467,21494.398,259.57937,1.5880080000000002e-13,2.329264e-5,0.034118092,1.5131221000000001,3.4527544999999997,0.0011445296999999998,4.2606799999999995e-7
113862.5,116.5644,6.8920620999999995,4.22864,56.182427999999994,517.48718,5.809972000000001,17409.906,0.6694891,451.96915,0.00047330688,6.960421999999999,33.24995,119275.03,1.4409882999999999,0.00024055755999999995,739.0030399999999,0.031447960000000004,4398.2123,0.024680179999999996,34.660864000000004,3.9585000000000004,126.59053999999999,17118.895,277.66172,3.2253555e-12,3.267712e-6,0.008011792,1.6648891000000001,0.4818437,0.0010327685999999999,3.2396479999999995e-6
31692.5,141.156,4.6628791,60.2072,45.435186,387.74372000000005,6.216624400000001,20871.441,0.5720533,325.43428,0.00031373472,8.964776,42.414875,474742.45,2.6375616999999996,0.00026939427999999997,394.71668,0.30676696000000003,3300.1934,0.03358622,42.245056000000005,1.6032899999999999,126.33116000000001,19204.627,99.89831,5.31876e-14,2.1119392e-5,0.030231153999999996,1.4473564,3.508739,0.0014593496999999998,1.057688e-6
101982.5,158.90472,7.7158906,53.4356,37.523106,332.87198000000006,4.9514836,26838.468,1.846411,313.77208,0.00016782456,1.098632,10.024549999999998,207784.99,2.0607382,0.00019763016999999996,399.21127999999993,0.24272980000000002,3439.5359000000003,0.055508779999999994,5.430124000000001,6.014482500000001,124.90456999999999,21789.121,224.24924,3.0065853e-12,4.4869887999999996e-5,0.017003961999999997,0.4507531,3.2437457000000003,5.99748e-5,2.0682799999999996e-6
5457.5,149.7096,1.0477258,88.49743999999998,46.094525999999995,433.38470000000007,2.6600296,17442.873,1.8925647999999997,478.20910000000003,0.00042521664,5.788063999999999,30.232924999999998,678886.39,2.5517089,7.146951999999999e-5,841.47992,0.36142288,284.82169999999996,0.11904994999999999,38.61096400000001,7.230697500000001,88.72106,13287.496,117.70247,1.5317724e-12,5.201056e-5,0.012826953999999998,2.2668982,3.1280444,0.0012499943999999999,9.107972e-6
110150.0,23.33016,6.8242174,15.815599999999998,13.457196,14.41076,4.0800856,8409.915,1.1335912,33.879279999999994,6.344688e-5,0.682634,1.770425,668179.54,1.3524526,0.00029134950999999996,245.49596,0.17665324000000002,3472.9781000000003,0.020912239999999995,49.77658000000001,3.1283849999999997,113.23247,6667.564,268.48145,1.7769459e-12,2.3913568e-5,0.035510428000000004,4.7103469,2.239757,0.0009556377,1.413692e-6
27856.25,129.3948,9.4701607,117.84103999999999,61.457148,172.87214000000003,3.2990548,8212.113000000001,1.2207706,507.94771000000003,0.00025034304,18.268003999999998,44.805725,497583.73,0.268561,7.736793999999998e-5,570.9050000000001,0.146878,2575.6124,0.08000038999999999,42.508396000000005,2.472015,130.22186,7755.772,134.95025,3.587115e-13,5.3485263999999996e-5,0.015843682,2.1404257,2.8854449000000004,0.0010957325999999999,3.3085519999999995e-6
29836.25,94.32504,6.1651546,69.53696,54.73188,162.61574000000002,4.7965684,13387.932,0.18487420000000002,214.64337999999998,0.00023449512,18.173458999999998,19.7018,577528.21,0.9580663,0.00011406921999999997,410.89723999999995,0.27780748,3740.5157,0.13720456999999997,41.981716000000006,9.634170000000001,94.81649,20111.467,97.39460000000001,2.0636103e-12,3.6254511999999996e-5,0.056105398,2.934673,1.605266,0.0012924950999999999,8.84384e-6
